"continent" "country" "obs_type" "obs_vlues"
"427" "Africa" "Algeria" "gdpPercap_1967" 3246.991771
"428" "Africa" "Angola" "gdpPercap_1967" 5522.776375
"429" "Africa" "Benin" "gdpPercap_1967" 1035.831411
"430" "Africa" "Botswana" "gdpPercap_1967" 1214.709294
"431" "Africa" "Burkina Faso" "gdpPercap_1967" 794.8265597
"432" "Africa" "Burundi" "gdpPercap_1967" 412.9775136
"433" "Africa" "Cameroon" "gdpPercap_1967" 1508.453148
"434" "Africa" "Central African Republic" "gdpPercap_1967" 1136.056615
"435" "Africa" "Chad" "gdpPercap_1967" 1196.810565
"436" "Africa" "Comoros" "gdpPercap_1967" 1876.029643
"437" "Africa" "Congo Dem. Rep." "gdpPercap_1967" 861.5932424
"438" "Africa" "Congo Rep." "gdpPercap_1967" 2677.939642
"439" "Africa" "Cote d'Ivoire" "gdpPercap_1967" 2052.050473
"440" "Africa" "Djibouti" "gdpPercap_1967" 3020.050513
"441" "Africa" "Egypt" "gdpPercap_1967" 1814.880728
"442" "Africa" "Equatorial Guinea" "gdpPercap_1967" 915.5960025
"443" "Africa" "Eritrea" "gdpPercap_1967" 468.7949699
"444" "Africa" "Ethiopia" "gdpPercap_1967" 516.1186438
"445" "Africa" "Gabon" "gdpPercap_1967" 8358.761987
"446" "Africa" "Gambia" "gdpPercap_1967" 734.7829124
"447" "Africa" "Ghana" "gdpPercap_1967" 1125.69716
"448" "Africa" "Guinea" "gdpPercap_1967" 708.7595409
"449" "Africa" "Guinea-Bissau" "gdpPercap_1967" 715.5806402
"450" "Africa" "Kenya" "gdpPercap_1967" 1056.736457
"451" "Africa" "Lesotho" "gdpPercap_1967" 498.6390265
"452" "Africa" "Liberia" "gdpPercap_1967" 713.6036483
"453" "Africa" "Libya" "gdpPercap_1967" 18772.75169
"454" "Africa" "Madagascar" "gdpPercap_1967" 1634.047282
"455" "Africa" "Malawi" "gdpPercap_1967" 495.5147806
"456" "Africa" "Mali" "gdpPercap_1967" 545.0098873
"457" "Africa" "Mauritania" "gdpPercap_1967" 1421.145193
"458" "Africa" "Mauritius" "gdpPercap_1967" 2475.387562
"459" "Africa" "Morocco" "gdpPercap_1967" 1711.04477
"460" "Africa" "Mozambique" "gdpPercap_1967" 566.6691539
"461" "Africa" "Namibia" "gdpPercap_1967" 3793.694753
"462" "Africa" "Niger" "gdpPercap_1967" 1054.384891
"463" "Africa" "Nigeria" "gdpPercap_1967" 1014.514104
"464" "Africa" "Reunion" "gdpPercap_1967" 4021.175739
"465" "Africa" "Rwanda" "gdpPercap_1967" 510.9637142
"466" "Africa" "Sao Tome and Principe" "gdpPercap_1967" 1384.840593
"467" "Africa" "Senegal" "gdpPercap_1967" 1612.404632
"468" "Africa" "Sierra Leone" "gdpPercap_1967" 1206.043465
"469" "Africa" "Somalia" "gdpPercap_1967" 1284.73318
"470" "Africa" "South Africa" "gdpPercap_1967" 7114.477971
"471" "Africa" "Sudan" "gdpPercap_1967" 1687.997641
"472" "Africa" "Swaziland" "gdpPercap_1967" 2613.101665
"473" "Africa" "Tanzania" "gdpPercap_1967" 848.2186575
"474" "Africa" "Togo" "gdpPercap_1967" 1477.59676
"475" "Africa" "Tunisia" "gdpPercap_1967" 1932.360167
"476" "Africa" "Uganda" "gdpPercap_1967" 908.9185217
"477" "Africa" "Zambia" "gdpPercap_1967" 1777.077318
"478" "Africa" "Zimbabwe" "gdpPercap_1967" 569.7950712
"479" "Americas" "Argentina" "gdpPercap_1967" 8052.953021
"480" "Americas" "Bolivia" "gdpPercap_1967" 2586.886053
"481" "Americas" "Brazil" "gdpPercap_1967" 3429.864357
"482" "Americas" "Canada" "gdpPercap_1967" 16076.58803
"483" "Americas" "Chile" "gdpPercap_1967" 5106.654313
"484" "Americas" "Colombia" "gdpPercap_1967" 2678.729839
"485" "Americas" "Costa Rica" "gdpPercap_1967" 4161.727834
"486" "Americas" "Cuba" "gdpPercap_1967" 5690.268015
"487" "Americas" "Dominican Republic" "gdpPercap_1967" 1653.723003
"488" "Americas" "Ecuador" "gdpPercap_1967" 4579.074215
"489" "Americas" "El Salvador" "gdpPercap_1967" 4358.595393
"490" "Americas" "Guatemala" "gdpPercap_1967" 3242.531147
"491" "Americas" "Haiti" "gdpPercap_1967" 1452.057666
"492" "Americas" "Honduras" "gdpPercap_1967" 2538.269358
"493" "Americas" "Jamaica" "gdpPercap_1967" 6124.703451
"494" "Americas" "Mexico" "gdpPercap_1967" 5754.733883
"495" "Americas" "Nicaragua" "gdpPercap_1967" 4643.393534
"496" "Americas" "Panama" "gdpPercap_1967" 4421.009084
"497" "Americas" "Paraguay" "gdpPercap_1967" 2299.376311
"498" "Americas" "Peru" "gdpPercap_1967" 5788.09333
"499" "Americas" "Puerto Rico" "gdpPercap_1967" 6929.277714
"500" "Americas" "Trinidad and Tobago" "gdpPercap_1967" 5621.368472
"501" "Americas" "United States" "gdpPercap_1967" 19530.36557
"502" "Americas" "Uruguay" "gdpPercap_1967" 5444.61962
"503" "Americas" "Venezuela" "gdpPercap_1967" 9541.474188
"504" "Asia" "Afghanistan" "gdpPercap_1967" 836.1971382
"505" "Asia" "Bahrain" "gdpPercap_1967" 14804.6727
"506" "Asia" "Bangladesh" "gdpPercap_1967" 721.1860862
"507" "Asia" "Cambodia" "gdpPercap_1967" 523.4323142
"508" "Asia" "China" "gdpPercap_1967" 612.7056934
"509" "Asia" "Hong Kong China" "gdpPercap_1967" 6197.962814
"510" "Asia" "India" "gdpPercap_1967" 700.7706107
"511" "Asia" "Indonesia" "gdpPercap_1967" 762.4317721
"512" "Asia" "Iran" "gdpPercap_1967" 5906.731805
"513" "Asia" "Iraq" "gdpPercap_1967" 8931.459811
"514" "Asia" "Israel" "gdpPercap_1967" 8393.741404
"515" "Asia" "Japan" "gdpPercap_1967" 9847.788607
"516" "Asia" "Jordan" "gdpPercap_1967" 2741.796252
"517" "Asia" "Korea Dem. Rep." "gdpPercap_1967" 2143.540609
"518" "Asia" "Korea Rep." "gdpPercap_1967" 2029.228142
"519" "Asia" "Kuwait" "gdpPercap_1967" 80894.88326
"520" "Asia" "Lebanon" "gdpPercap_1967" 6006.983042
"521" "Asia" "Malaysia" "gdpPercap_1967" 2277.742396
"522" "Asia" "Mongolia" "gdpPercap_1967" 1226.04113
"523" "Asia" "Myanmar" "gdpPercap_1967" 349
"524" "Asia" "Nepal" "gdpPercap_1967" 676.4422254
"525" "Asia" "Oman" "gdpPercap_1967" 4720.942687
"526" "Asia" "Pakistan" "gdpPercap_1967" 942.4082588
"527" "Asia" "Philippines" "gdpPercap_1967" 1814.12743
"528" "Asia" "Saudi Arabia" "gdpPercap_1967" 16903.04886
"529" "Asia" "Singapore" "gdpPercap_1967" 4977.41854
"530" "Asia" "Sri Lanka" "gdpPercap_1967" 1135.514326
"531" "Asia" "Syria" "gdpPercap_1967" 1881.923632
"532" "Asia" "Taiwan" "gdpPercap_1967" 2643.858681
"533" "Asia" "Thailand" "gdpPercap_1967" 1295.46066
"534" "Asia" "Vietnam" "gdpPercap_1967" 637.1232887
"535" "Asia" "West Bank and Gaza" "gdpPercap_1967" 2649.715007
"536" "Asia" "Yemen Rep." "gdpPercap_1967" 862.4421463
"537" "Europe" "Albania" "gdpPercap_1967" 2760.196931
"538" "Europe" "Austria" "gdpPercap_1967" 12834.6024
"539" "Europe" "Belgium" "gdpPercap_1967" 13149.04119
"540" "Europe" "Bosnia and Herzegovina" "gdpPercap_1967" 2172.352423
"541" "Europe" "Bulgaria" "gdpPercap_1967" 5577.0028
"542" "Europe" "Croatia" "gdpPercap_1967" 6960.297861
"543" "Europe" "Czech Republic" "gdpPercap_1967" 11399.44489
"544" "Europe" "Denmark" "gdpPercap_1967" 15937.21123
"545" "Europe" "Finland" "gdpPercap_1967" 10921.63626
"546" "Europe" "France" "gdpPercap_1967" 12999.91766
"547" "Europe" "Germany" "gdpPercap_1967" 14745.62561
"548" "Europe" "Greece" "gdpPercap_1967" 8513.097016
"549" "Europe" "Hungary" "gdpPercap_1967" 9326.64467
"550" "Europe" "Iceland" "gdpPercap_1967" 13319.89568
"551" "Europe" "Ireland" "gdpPercap_1967" 7655.568963
"552" "Europe" "Italy" "gdpPercap_1967" 10022.40131
"553" "Europe" "Montenegro" "gdpPercap_1967" 5907.850937
"554" "Europe" "Netherlands" "gdpPercap_1967" 15363.25136
"555" "Europe" "Norway" "gdpPercap_1967" 16361.87647
"556" "Europe" "Poland" "gdpPercap_1967" 6557.152776
"557" "Europe" "Portugal" "gdpPercap_1967" 6361.517993
"558" "Europe" "Romania" "gdpPercap_1967" 6470.866545
"559" "Europe" "Serbia" "gdpPercap_1967" 7991.707066
"560" "Europe" "Slovak Republic" "gdpPercap_1967" 8412.902397
"561" "Europe" "Slovenia" "gdpPercap_1967" 9405.489397
"562" "Europe" "Spain" "gdpPercap_1967" 7993.512294
"563" "Europe" "Sweden" "gdpPercap_1967" 15258.29697
"564" "Europe" "Switzerland" "gdpPercap_1967" 22966.14432
"565" "Europe" "Turkey" "gdpPercap_1967" 2826.356387
"566" "Europe" "United Kingdom" "gdpPercap_1967" 14142.85089
"567" "Oceania" "Australia" "gdpPercap_1967" 14526.12465
"568" "Oceania" "New Zealand" "gdpPercap_1967" 14463.91893
"569" "Africa" "Algeria" "gdpPercap_1972" 4182.663766
"570" "Africa" "Angola" "gdpPercap_1972" 5473.288005
"571" "Africa" "Benin" "gdpPercap_1972" 1085.796879
"572" "Africa" "Botswana" "gdpPercap_1972" 2263.611114
"573" "Africa" "Burkina Faso" "gdpPercap_1972" 854.7359763
"574" "Africa" "Burundi" "gdpPercap_1972" 464.0995039
"575" "Africa" "Cameroon" "gdpPercap_1972" 1684.146528
"576" "Africa" "Central African Republic" "gdpPercap_1972" 1070.013275
"577" "Africa" "Chad" "gdpPercap_1972" 1104.103987
"578" "Africa" "Comoros" "gdpPercap_1972" 1937.577675
"579" "Africa" "Congo Dem. Rep." "gdpPercap_1972" 904.8960685
"580" "Africa" "Congo Rep." "gdpPercap_1972" 3213.152683
"581" "Africa" "Cote d'Ivoire" "gdpPercap_1972" 2378.201111
"582" "Africa" "Djibouti" "gdpPercap_1972" 3694.212352
"583" "Africa" "Egypt" "gdpPercap_1972" 2024.008147
"584" "Africa" "Equatorial Guinea" "gdpPercap_1972" 672.4122571
"585" "Africa" "Eritrea" "gdpPercap_1972" 514.3242082
"586" "Africa" "Ethiopia" "gdpPercap_1972" 566.2439442
"587" "Africa" "Gabon" "gdpPercap_1972" 11401.94841
"588" "Africa" "Gambia" "gdpPercap_1972" 756.0868363
"589" "Africa" "Ghana" "gdpPercap_1972" 1178.223708
"590" "Africa" "Guinea" "gdpPercap_1972" 741.6662307
"591" "Africa" "Guinea-Bissau" "gdpPercap_1972" 820.2245876
"592" "Africa" "Kenya" "gdpPercap_1972" 1222.359968
"593" "Africa" "Lesotho" "gdpPercap_1972" 496.5815922
"594" "Africa" "Liberia" "gdpPercap_1972" 803.0054535
"595" "Africa" "Libya" "gdpPercap_1972" 21011.49721
"596" "Africa" "Madagascar" "gdpPercap_1972" 1748.562982
"597" "Africa" "Malawi" "gdpPercap_1972" 584.6219709
"598" "Africa" "Mali" "gdpPercap_1972" 581.3688761
"599" "Africa" "Mauritania" "gdpPercap_1972" 1586.851781
"600" "Africa" "Mauritius" "gdpPercap_1972" 2575.484158
"601" "Africa" "Morocco" "gdpPercap_1972" 1930.194975
"602" "Africa" "Mozambique" "gdpPercap_1972" 724.9178037
"603" "Africa" "Namibia" "gdpPercap_1972" 3746.080948
"604" "Africa" "Niger" "gdpPercap_1972" 954.2092363
"605" "Africa" "Nigeria" "gdpPercap_1972" 1698.388838
"606" "Africa" "Reunion" "gdpPercap_1972" 5047.658563
"607" "Africa" "Rwanda" "gdpPercap_1972" 590.5806638
"608" "Africa" "Sao Tome and Principe" "gdpPercap_1972" 1532.985254
"609" "Africa" "Senegal" "gdpPercap_1972" 1597.712056
"610" "Africa" "Sierra Leone" "gdpPercap_1972" 1353.759762
"611" "Africa" "Somalia" "gdpPercap_1972" 1254.576127
"612" "Africa" "South Africa" "gdpPercap_1972" 7765.962636
"613" "Africa" "Sudan" "gdpPercap_1972" 1659.652775
"614" "Africa" "Swaziland" "gdpPercap_1972" 3364.836625
"615" "Africa" "Tanzania" "gdpPercap_1972" 915.9850592
"616" "Africa" "Togo" "gdpPercap_1972" 1649.660188
"617" "Africa" "Tunisia" "gdpPercap_1972" 2753.285994
"618" "Africa" "Uganda" "gdpPercap_1972" 950.735869
"619" "Africa" "Zambia" "gdpPercap_1972" 1773.498265
"620" "Africa" "Zimbabwe" "gdpPercap_1972" 799.3621758
"621" "Americas" "Argentina" "gdpPercap_1972" 9443.038526
"622" "Americas" "Bolivia" "gdpPercap_1972" 2980.331339
"623" "Americas" "Brazil" "gdpPercap_1972" 4985.711467
"624" "Americas" "Canada" "gdpPercap_1972" 18970.57086
"625" "Americas" "Chile" "gdpPercap_1972" 5494.024437
"626" "Americas" "Colombia" "gdpPercap_1972" 3264.660041
"627" "Americas" "Costa Rica" "gdpPercap_1972" 5118.146939
"628" "Americas" "Cuba" "gdpPercap_1972" 5305.445256
"629" "Americas" "Dominican Republic" "gdpPercap_1972" 2189.874499
"630" "Americas" "Ecuador" "gdpPercap_1972" 5280.99471
"631" "Americas" "El Salvador" "gdpPercap_1972" 4520.246008
"632" "Americas" "Guatemala" "gdpPercap_1972" 4031.408271
"633" "Americas" "Haiti" "gdpPercap_1972" 1654.456946
"634" "Americas" "Honduras" "gdpPercap_1972" 2529.842345
"635" "Americas" "Jamaica" "gdpPercap_1972" 7433.889293
"636" "Americas" "Mexico" "gdpPercap_1972" 6809.40669
"637" "Americas" "Nicaragua" "gdpPercap_1972" 4688.593267
"638" "Americas" "Panama" "gdpPercap_1972" 5364.249663
"639" "Americas" "Paraguay" "gdpPercap_1972" 2523.337977
"640" "Americas" "Peru" "gdpPercap_1972" 5937.827283
"641" "Americas" "Puerto Rico" "gdpPercap_1972" 9123.041742
"642" "Americas" "Trinidad and Tobago" "gdpPercap_1972" 6619.551419
"643" "Americas" "United States" "gdpPercap_1972" 21806.03594
"644" "Americas" "Uruguay" "gdpPercap_1972" 5703.408898
"645" "Americas" "Venezuela" "gdpPercap_1972" 10505.25966
"646" "Asia" "Afghanistan" "gdpPercap_1972" 739.9811058
"647" "Asia" "Bahrain" "gdpPercap_1972" 18268.65839
"648" "Asia" "Bangladesh" "gdpPercap_1972" 630.2336265
"649" "Asia" "Cambodia" "gdpPercap_1972" 421.6240257
"650" "Asia" "China" "gdpPercap_1972" 676.9000921
"651" "Asia" "Hong Kong China" "gdpPercap_1972" 8315.928145
"652" "Asia" "India" "gdpPercap_1972" 724.032527
"653" "Asia" "Indonesia" "gdpPercap_1972" 1111.107907
"654" "Asia" "Iran" "gdpPercap_1972" 9613.818607
"655" "Asia" "Iraq" "gdpPercap_1972" 9576.037596
"656" "Asia" "Israel" "gdpPercap_1972" 12786.93223
"657" "Asia" "Japan" "gdpPercap_1972" 14778.78636
"658" "Asia" "Jordan" "gdpPercap_1972" 2110.856309
"659" "Asia" "Korea Dem. Rep." "gdpPercap_1972" 3701.621503
"660" "Asia" "Korea Rep." "gdpPercap_1972" 3030.87665
"661" "Asia" "Kuwait" "gdpPercap_1972" 109347.867
"662" "Asia" "Lebanon" "gdpPercap_1972" 7486.384341
"663" "Asia" "Malaysia" "gdpPercap_1972" 2849.09478
"664" "Asia" "Mongolia" "gdpPercap_1972" 1421.741975
"665" "Asia" "Myanmar" "gdpPercap_1972" 357
"666" "Asia" "Nepal" "gdpPercap_1972" 674.7881296
"667" "Asia" "Oman" "gdpPercap_1972" 10618.03855
"668" "Asia" "Pakistan" "gdpPercap_1972" 1049.938981
"669" "Asia" "Philippines" "gdpPercap_1972" 1989.37407
"670" "Asia" "Saudi Arabia" "gdpPercap_1972" 24837.42865
"671" "Asia" "Singapore" "gdpPercap_1972" 8597.756202
"672" "Asia" "Sri Lanka" "gdpPercap_1972" 1213.39553
"673" "Asia" "Syria" "gdpPercap_1972" 2571.423014
"674" "Asia" "Taiwan" "gdpPercap_1972" 4062.523897
"675" "Asia" "Thailand" "gdpPercap_1972" 1524.358936
"676" "Asia" "Vietnam" "gdpPercap_1972" 699.5016441
"677" "Asia" "West Bank and Gaza" "gdpPercap_1972" 3133.409277
"678" "Asia" "Yemen Rep." "gdpPercap_1972" 1265.047031
"679" "Europe" "Albania" "gdpPercap_1972" 3313.422188
"680" "Europe" "Austria" "gdpPercap_1972" 16661.6256
"681" "Europe" "Belgium" "gdpPercap_1972" 16672.14356
"682" "Europe" "Bosnia and Herzegovina" "gdpPercap_1972" 2860.16975
"683" "Europe" "Bulgaria" "gdpPercap_1972" 6597.494398
"684" "Europe" "Croatia" "gdpPercap_1972" 9164.090127
"685" "Europe" "Czech Republic" "gdpPercap_1972" 13108.4536
"686" "Europe" "Denmark" "gdpPercap_1972" 18866.20721
"687" "Europe" "Finland" "gdpPercap_1972" 14358.8759
"688" "Europe" "France" "gdpPercap_1972" 16107.19171
"689" "Europe" "Germany" "gdpPercap_1972" 18016.18027
"690" "Europe" "Greece" "gdpPercap_1972" 12724.82957
"691" "Europe" "Hungary" "gdpPercap_1972" 10168.65611
"692" "Europe" "Iceland" "gdpPercap_1972" 15798.06362
"693" "Europe" "Ireland" "gdpPercap_1972" 9530.772896
"694" "Europe" "Italy" "gdpPercap_1972" 12269.27378
"695" "Europe" "Montenegro" "gdpPercap_1972" 7778.414017
"696" "Europe" "Netherlands" "gdpPercap_1972" 18794.74567
"697" "Europe" "Norway" "gdpPercap_1972" 18965.05551
"698" "Europe" "Poland" "gdpPercap_1972" 8006.506993
"699" "Europe" "Portugal" "gdpPercap_1972" 9022.247417
"700" "Europe" "Romania" "gdpPercap_1972" 8011.414402
"701" "Europe" "Serbia" "gdpPercap_1972" 10522.06749
"702" "Europe" "Slovak Republic" "gdpPercap_1972" 9674.167626
"703" "Europe" "Slovenia" "gdpPercap_1972" 12383.4862
"704" "Europe" "Spain" "gdpPercap_1972" 10638.75131
"705" "Europe" "Sweden" "gdpPercap_1972" 17832.02464
"706" "Europe" "Switzerland" "gdpPercap_1972" 27195.11304
"707" "Europe" "Turkey" "gdpPercap_1972" 3450.69638
"708" "Europe" "United Kingdom" "gdpPercap_1972" 15895.11641
"709" "Oceania" "Australia" "gdpPercap_1972" 16788.62948
"710" "Oceania" "New Zealand" "gdpPercap_1972" 16046.03728
"711" "Africa" "Algeria" "gdpPercap_1977" 4910.416756
"712" "Africa" "Angola" "gdpPercap_1977" 3008.647355
"713" "Africa" "Benin" "gdpPercap_1977" 1029.161251
"714" "Africa" "Botswana" "gdpPercap_1977" 3214.857818
"715" "Africa" "Burkina Faso" "gdpPercap_1977" 743.3870368
"716" "Africa" "Burundi" "gdpPercap_1977" 556.1032651
"717" "Africa" "Cameroon" "gdpPercap_1977" 1783.432873
"718" "Africa" "Central African Republic" "gdpPercap_1977" 1109.374338
"719" "Africa" "Chad" "gdpPercap_1977" 1133.98495
"720" "Africa" "Comoros" "gdpPercap_1977" 1172.603047
"721" "Africa" "Congo Dem. Rep." "gdpPercap_1977" 795.757282
"722" "Africa" "Congo Rep." "gdpPercap_1977" 3259.178978
"723" "Africa" "Cote d'Ivoire" "gdpPercap_1977" 2517.736547
"724" "Africa" "Djibouti" "gdpPercap_1977" 3081.761022
"725" "Africa" "Egypt" "gdpPercap_1977" 2785.493582
"726" "Africa" "Equatorial Guinea" "gdpPercap_1977" 958.5668124
"727" "Africa" "Eritrea" "gdpPercap_1977" 505.7538077
"728" "Africa" "Ethiopia" "gdpPercap_1977" 556.8083834
"729" "Africa" "Gabon" "gdpPercap_1977" 21745.57328
"730" "Africa" "Gambia" "gdpPercap_1977" 884.7552507
"731" "Africa" "Ghana" "gdpPercap_1977" 993.2239571
"732" "Africa" "Guinea" "gdpPercap_1977" 874.6858643
"733" "Africa" "Guinea-Bissau" "gdpPercap_1977" 764.7259628
"734" "Africa" "Kenya" "gdpPercap_1977" 1267.613204
"735" "Africa" "Lesotho" "gdpPercap_1977" 745.3695408
"736" "Africa" "Liberia" "gdpPercap_1977" 640.3224383
"737" "Africa" "Libya" "gdpPercap_1977" 21951.21176
"738" "Africa" "Madagascar" "gdpPercap_1977" 1544.228586
"739" "Africa" "Malawi" "gdpPercap_1977" 663.2236766
"740" "Africa" "Mali" "gdpPercap_1977" 686.3952693
"741" "Africa" "Mauritania" "gdpPercap_1977" 1497.492223
"742" "Africa" "Mauritius" "gdpPercap_1977" 3710.982963
"743" "Africa" "Morocco" "gdpPercap_1977" 2370.619976
"744" "Africa" "Mozambique" "gdpPercap_1977" 502.3197334
"745" "Africa" "Namibia" "gdpPercap_1977" 3876.485958
"746" "Africa" "Niger" "gdpPercap_1977" 808.8970728
"747" "Africa" "Nigeria" "gdpPercap_1977" 1981.951806
"748" "Africa" "Reunion" "gdpPercap_1977" 4319.804067
"749" "Africa" "Rwanda" "gdpPercap_1977" 670.0806011
"750" "Africa" "Sao Tome and Principe" "gdpPercap_1977" 1737.561657
"751" "Africa" "Senegal" "gdpPercap_1977" 1561.769116
"752" "Africa" "Sierra Leone" "gdpPercap_1977" 1348.285159
"753" "Africa" "Somalia" "gdpPercap_1977" 1450.992513
"754" "Africa" "South Africa" "gdpPercap_1977" 8028.651439
"755" "Africa" "Sudan" "gdpPercap_1977" 2202.988423
"756" "Africa" "Swaziland" "gdpPercap_1977" 3781.410618
"757" "Africa" "Tanzania" "gdpPercap_1977" 962.4922932
"758" "Africa" "Togo" "gdpPercap_1977" 1532.776998
"759" "Africa" "Tunisia" "gdpPercap_1977" 3120.876811
"760" "Africa" "Uganda" "gdpPercap_1977" 843.7331372
"761" "Africa" "Zambia" "gdpPercap_1977" 1588.688299
"762" "Africa" "Zimbabwe" "gdpPercap_1977" 685.5876821
"763" "Americas" "Argentina" "gdpPercap_1977" 10079.02674
"764" "Americas" "Bolivia" "gdpPercap_1977" 3548.097832
"765" "Americas" "Brazil" "gdpPercap_1977" 6660.118654
"766" "Americas" "Canada" "gdpPercap_1977" 22090.88306
"767" "Americas" "Chile" "gdpPercap_1977" 4756.763836
"768" "Americas" "Colombia" "gdpPercap_1977" 3815.80787
"769" "Americas" "Costa Rica" "gdpPercap_1977" 5926.876967
"770" "Americas" "Cuba" "gdpPercap_1977" 6380.494966
"771" "Americas" "Dominican Republic" "gdpPercap_1977" 2681.9889
"772" "Americas" "Ecuador" "gdpPercap_1977" 6679.62326
"773" "Americas" "El Salvador" "gdpPercap_1977" 5138.922374
"774" "Americas" "Guatemala" "gdpPercap_1977" 4879.992748
"775" "Americas" "Haiti" "gdpPercap_1977" 1874.298931
"776" "Americas" "Honduras" "gdpPercap_1977" 3203.208066
"777" "Americas" "Jamaica" "gdpPercap_1977" 6650.195573
"778" "Americas" "Mexico" "gdpPercap_1977" 7674.929108
"779" "Americas" "Nicaragua" "gdpPercap_1977" 5486.371089
"780" "Americas" "Panama" "gdpPercap_1977" 5351.912144
"781" "Americas" "Paraguay" "gdpPercap_1977" 3248.373311
"782" "Americas" "Peru" "gdpPercap_1977" 6281.290855
"783" "Americas" "Puerto Rico" "gdpPercap_1977" 9770.524921
"784" "Americas" "Trinidad and Tobago" "gdpPercap_1977" 7899.554209
"785" "Americas" "United States" "gdpPercap_1977" 24072.63213
"786" "Americas" "Uruguay" "gdpPercap_1977" 6504.339663
"787" "Americas" "Venezuela" "gdpPercap_1977" 13143.95095
"788" "Asia" "Afghanistan" "gdpPercap_1977" 786.11336
"789" "Asia" "Bahrain" "gdpPercap_1977" 19340.10196
"790" "Asia" "Bangladesh" "gdpPercap_1977" 659.8772322
"791" "Asia" "Cambodia" "gdpPercap_1977" 524.9721832
"792" "Asia" "China" "gdpPercap_1977" 741.2374699
"793" "Asia" "Hong Kong China" "gdpPercap_1977" 11186.14125
"794" "Asia" "India" "gdpPercap_1977" 813.337323
"795" "Asia" "Indonesia" "gdpPercap_1977" 1382.702056
"796" "Asia" "Iran" "gdpPercap_1977" 11888.59508
"797" "Asia" "Iraq" "gdpPercap_1977" 14688.23507
"798" "Asia" "Israel" "gdpPercap_1977" 13306.61921
"799" "Asia" "Japan" "gdpPercap_1977" 16610.37701
"800" "Asia" "Jordan" "gdpPercap_1977" 2852.351568
"801" "Asia" "Korea Dem. Rep." "gdpPercap_1977" 4106.301249
"802" "Asia" "Korea Rep." "gdpPercap_1977" 4657.22102
"803" "Asia" "Kuwait" "gdpPercap_1977" 59265.47714
"804" "Asia" "Lebanon" "gdpPercap_1977" 8659.696836
"805" "Asia" "Malaysia" "gdpPercap_1977" 3827.921571
"806" "Asia" "Mongolia" "gdpPercap_1977" 1647.511665
"807" "Asia" "Myanmar" "gdpPercap_1977" 371
"808" "Asia" "Nepal" "gdpPercap_1977" 694.1124398
"809" "Asia" "Oman" "gdpPercap_1977" 11848.34392
"810" "Asia" "Pakistan" "gdpPercap_1977" 1175.921193
"811" "Asia" "Philippines" "gdpPercap_1977" 2373.204287
"812" "Asia" "Saudi Arabia" "gdpPercap_1977" 34167.7626
"813" "Asia" "Singapore" "gdpPercap_1977" 11210.08948
"814" "Asia" "Sri Lanka" "gdpPercap_1977" 1348.775651
"815" "Asia" "Syria" "gdpPercap_1977" 3195.484582
"816" "Asia" "Taiwan" "gdpPercap_1977" 5596.519826
"817" "Asia" "Thailand" "gdpPercap_1977" 1961.224635
"818" "Asia" "Vietnam" "gdpPercap_1977" 713.5371196
"819" "Asia" "West Bank and Gaza" "gdpPercap_1977" 3682.831494
