continent,country,obs_type,obs_vlues
Europe,Croatia,gdpPercap_1967,6960.297861
Europe,Czech Republic,gdpPercap_1967,11399.44489
Europe,Denmark,gdpPercap_1967,15937.21123
Europe,Finland,gdpPercap_1967,10921.63626
Europe,France,gdpPercap_1967,12999.91766
Europe,Germany,gdpPercap_1967,14745.62561
Europe,Greece,gdpPercap_1967,8513.097016
Europe,Hungary,gdpPercap_1967,9326.64467
Europe,Iceland,gdpPercap_1967,13319.89568
Europe,Ireland,gdpPercap_1967,7655.568963
Europe,Italy,gdpPercap_1967,10022.40131
Europe,Montenegro,gdpPercap_1967,5907.850937
Europe,Netherlands,gdpPercap_1967,15363.25136
Europe,Norway,gdpPercap_1967,16361.87647
Europe,Poland,gdpPercap_1967,6557.152776
Europe,Portugal,gdpPercap_1967,6361.517993
Europe,Romania,gdpPercap_1967,6470.866545
Europe,Serbia,gdpPercap_1967,7991.707066
Europe,Slovak Republic,gdpPercap_1967,8412.902397
Europe,Slovenia,gdpPercap_1967,9405.489397
Europe,Spain,gdpPercap_1967,7993.512294
Europe,Sweden,gdpPercap_1967,15258.29697
Europe,Switzerland,gdpPercap_1967,22966.14432
Europe,Turkey,gdpPercap_1967,2826.356387
Europe,United Kingdom,gdpPercap_1967,14142.85089
Oceania,Australia,gdpPercap_1967,14526.12465
Oceania,New Zealand,gdpPercap_1967,14463.91893
Africa,Algeria,gdpPercap_1972,4182.663766
Africa,Angola,gdpPercap_1972,5473.288005
Africa,Benin,gdpPercap_1972,1085.796879
Africa,Botswana,gdpPercap_1972,2263.611114
Africa,Burkina Faso,gdpPercap_1972,854.7359763
Africa,Burundi,gdpPercap_1972,464.0995039
Africa,Cameroon,gdpPercap_1972,1684.146528
Africa,Central African Republic,gdpPercap_1972,1070.013275
Africa,Chad,gdpPercap_1972,1104.103987
Africa,Comoros,gdpPercap_1972,1937.577675
Africa,Congo Dem. Rep.,gdpPercap_1972,904.8960685
Africa,Congo Rep.,gdpPercap_1972,3213.152683
Africa,Cote d'Ivoire,gdpPercap_1972,2378.201111
Africa,Djibouti,gdpPercap_1972,3694.212352
Africa,Egypt,gdpPercap_1972,2024.008147
Africa,Equatorial Guinea,gdpPercap_1972,672.4122571
Africa,Eritrea,gdpPercap_1972,514.3242082
Africa,Ethiopia,gdpPercap_1972,566.2439442
Africa,Gabon,gdpPercap_1972,11401.94841
Africa,Gambia,gdpPercap_1972,756.0868363
Africa,Ghana,gdpPercap_1972,1178.223708
Africa,Guinea,gdpPercap_1972,741.6662307
Africa,Guinea-Bissau,gdpPercap_1972,820.2245876
Africa,Kenya,gdpPercap_1972,1222.359968
Africa,Lesotho,gdpPercap_1972,496.5815922
Africa,Liberia,gdpPercap_1972,803.0054535
Africa,Libya,gdpPercap_1972,21011.49721
Africa,Madagascar,gdpPercap_1972,1748.562982
Africa,Malawi,gdpPercap_1972,584.6219709
Africa,Mali,gdpPercap_1972,581.3688761
Africa,Mauritania,gdpPercap_1972,1586.851781
Africa,Mauritius,gdpPercap_1972,2575.484158
Africa,Morocco,gdpPercap_1972,1930.194975
Africa,Mozambique,gdpPercap_1972,724.9178037
Africa,Namibia,gdpPercap_1972,3746.080948
Africa,Niger,gdpPercap_1972,954.2092363
Africa,Nigeria,gdpPercap_1972,1698.388838
Africa,Reunion,gdpPercap_1972,5047.658563
Africa,Rwanda,gdpPercap_1972,590.5806638
Africa,Sao Tome and Principe,gdpPercap_1972,1532.985254
Africa,Senegal,gdpPercap_1972,1597.712056
Africa,Sierra Leone,gdpPercap_1972,1353.759762
Africa,Somalia,gdpPercap_1972,1254.576127
Africa,South Africa,gdpPercap_1972,7765.962636
Africa,Sudan,gdpPercap_1972,1659.652775
Africa,Swaziland,gdpPercap_1972,3364.836625
Africa,Tanzania,gdpPercap_1972,915.9850592
Africa,Togo,gdpPercap_1972,1649.660188
Africa,Tunisia,gdpPercap_1972,2753.285994
Africa,Uganda,gdpPercap_1972,950.735869
Africa,Zambia,gdpPercap_1972,1773.498265
Africa,Zimbabwe,gdpPercap_1972,799.3621758
Americas,Argentina,gdpPercap_1972,9443.038526
Americas,Bolivia,gdpPercap_1972,2980.331339
Americas,Brazil,gdpPercap_1972,4985.711467
Americas,Canada,gdpPercap_1972,18970.57086
Americas,Chile,gdpPercap_1972,5494.024437
Americas,Colombia,gdpPercap_1972,3264.660041
Americas,Costa Rica,gdpPercap_1972,5118.146939
Americas,Cuba,gdpPercap_1972,5305.445256
Americas,Dominican Republic,gdpPercap_1972,2189.874499
Americas,Ecuador,gdpPercap_1972,5280.99471
Americas,El Salvador,gdpPercap_1972,4520.246008
Americas,Guatemala,gdpPercap_1972,4031.408271
Americas,Haiti,gdpPercap_1972,1654.456946
Americas,Honduras,gdpPercap_1972,2529.842345
Americas,Jamaica,gdpPercap_1972,7433.889293
Americas,Mexico,gdpPercap_1972,6809.40669
Americas,Nicaragua,gdpPercap_1972,4688.593267
Americas,Panama,gdpPercap_1972,5364.249663
Americas,Paraguay,gdpPercap_1972,2523.337977
Americas,Peru,gdpPercap_1972,5937.827283
Americas,Puerto Rico,gdpPercap_1972,9123.041742
Americas,Trinidad and Tobago,gdpPercap_1972,6619.551419
Americas,United States,gdpPercap_1972,21806.03594
Americas,Uruguay,gdpPercap_1972,5703.408898
Americas,Venezuela,gdpPercap_1972,10505.25966
Asia,Afghanistan,gdpPercap_1972,739.9811058
Asia,Bahrain,gdpPercap_1972,18268.65839
Asia,Bangladesh,gdpPercap_1972,630.2336265
Asia,Cambodia,gdpPercap_1972,421.6240257
Asia,China,gdpPercap_1972,676.9000921
Asia,Hong Kong China,gdpPercap_1972,8315.928145
Asia,India,gdpPercap_1972,724.032527
Asia,Indonesia,gdpPercap_1972,1111.107907
Asia,Iran,gdpPercap_1972,9613.818607
Asia,Iraq,gdpPercap_1972,9576.037596
Asia,Israel,gdpPercap_1972,12786.93223
Asia,Japan,gdpPercap_1972,14778.78636
Asia,Jordan,gdpPercap_1972,2110.856309
Asia,Korea Dem. Rep.,gdpPercap_1972,3701.621503
Asia,Korea Rep.,gdpPercap_1972,3030.87665
Asia,Kuwait,gdpPercap_1972,109347.867
Asia,Lebanon,gdpPercap_1972,7486.384341
Asia,Malaysia,gdpPercap_1972,2849.09478
Asia,Mongolia,gdpPercap_1972,1421.741975
Asia,Myanmar,gdpPercap_1972,357
Asia,Nepal,gdpPercap_1972,674.7881296
Asia,Oman,gdpPercap_1972,10618.03855
Asia,Pakistan,gdpPercap_1972,1049.938981
Asia,Philippines,gdpPercap_1972,1989.37407
Asia,Saudi Arabia,gdpPercap_1972,24837.42865
Asia,Singapore,gdpPercap_1972,8597.756202
Asia,Sri Lanka,gdpPercap_1972,1213.39553
Asia,Syria,gdpPercap_1972,2571.423014
Asia,Taiwan,gdpPercap_1972,4062.523897
Asia,Thailand,gdpPercap_1972,1524.358936
Asia,Vietnam,gdpPercap_1972,699.5016441
Asia,West Bank and Gaza,gdpPercap_1972,3133.409277
Asia,Yemen Rep.,gdpPercap_1972,1265.047031
Europe,Albania,gdpPercap_1972,3313.422188
Europe,Austria,gdpPercap_1972,16661.6256
Europe,Belgium,gdpPercap_1972,16672.14356
Europe,Bosnia and Herzegovina,gdpPercap_1972,2860.16975
Europe,Bulgaria,gdpPercap_1972,6597.494398
Europe,Croatia,gdpPercap_1972,9164.090127
Europe,Czech Republic,gdpPercap_1972,13108.4536
Europe,Denmark,gdpPercap_1972,18866.20721
Europe,Finland,gdpPercap_1972,14358.8759
Europe,France,gdpPercap_1972,16107.19171
Europe,Germany,gdpPercap_1972,18016.18027
Europe,Greece,gdpPercap_1972,12724.82957
Europe,Hungary,gdpPercap_1972,10168.65611
Europe,Iceland,gdpPercap_1972,15798.06362
Europe,Ireland,gdpPercap_1972,9530.772896
Europe,Italy,gdpPercap_1972,12269.27378
Europe,Montenegro,gdpPercap_1972,7778.414017
Europe,Netherlands,gdpPercap_1972,18794.74567
Europe,Norway,gdpPercap_1972,18965.05551
Europe,Poland,gdpPercap_1972,8006.506993
Europe,Portugal,gdpPercap_1972,9022.247417
Europe,Romania,gdpPercap_1972,8011.414402
Europe,Serbia,gdpPercap_1972,10522.06749
Europe,Slovak Republic,gdpPercap_1972,9674.167626
Europe,Slovenia,gdpPercap_1972,12383.4862
Europe,Spain,gdpPercap_1972,10638.75131
Europe,Sweden,gdpPercap_1972,17832.02464
Europe,Switzerland,gdpPercap_1972,27195.11304
Europe,Turkey,gdpPercap_1972,3450.69638
Europe,United Kingdom,gdpPercap_1972,15895.11641
Oceania,Australia,gdpPercap_1972,16788.62948
Oceania,New Zealand,gdpPercap_1972,16046.03728
Africa,Algeria,gdpPercap_1977,4910.416756
Africa,Angola,gdpPercap_1977,3008.647355
Africa,Benin,gdpPercap_1977,1029.161251
Africa,Botswana,gdpPercap_1977,3214.857818
Africa,Burkina Faso,gdpPercap_1977,743.3870368
Africa,Burundi,gdpPercap_1977,556.1032651
Africa,Cameroon,gdpPercap_1977,1783.432873
Africa,Central African Republic,gdpPercap_1977,1109.374338
Africa,Chad,gdpPercap_1977,1133.98495
Africa,Comoros,gdpPercap_1977,1172.603047
Africa,Congo Dem. Rep.,gdpPercap_1977,795.757282
Africa,Congo Rep.,gdpPercap_1977,3259.178978
Africa,Cote d'Ivoire,gdpPercap_1977,2517.736547
Africa,Djibouti,gdpPercap_1977,3081.761022
Africa,Egypt,gdpPercap_1977,2785.493582
Africa,Equatorial Guinea,gdpPercap_1977,958.5668124
Africa,Eritrea,gdpPercap_1977,505.7538077
Africa,Ethiopia,gdpPercap_1977,556.8083834
Africa,Gabon,gdpPercap_1977,21745.57328
Africa,Gambia,gdpPercap_1977,884.7552507
Africa,Ghana,gdpPercap_1977,993.2239571
Africa,Guinea,gdpPercap_1977,874.6858643
Africa,Guinea-Bissau,gdpPercap_1977,764.7259628
Africa,Kenya,gdpPercap_1977,1267.613204
Africa,Lesotho,gdpPercap_1977,745.3695408
Africa,Liberia,gdpPercap_1977,640.3224383
Africa,Libya,gdpPercap_1977,21951.21176
Africa,Madagascar,gdpPercap_1977,1544.228586
Africa,Malawi,gdpPercap_1977,663.2236766
Africa,Mali,gdpPercap_1977,686.3952693
Africa,Mauritania,gdpPercap_1977,1497.492223
Africa,Mauritius,gdpPercap_1977,3710.982963
Africa,Morocco,gdpPercap_1977,2370.619976
Africa,Mozambique,gdpPercap_1977,502.3197334
Africa,Namibia,gdpPercap_1977,3876.485958
Africa,Niger,gdpPercap_1977,808.8970728
Africa,Nigeria,gdpPercap_1977,1981.951806
Africa,Reunion,gdpPercap_1977,4319.804067
Africa,Rwanda,gdpPercap_1977,670.0806011
Africa,Sao Tome and Principe,gdpPercap_1977,1737.561657
Africa,Senegal,gdpPercap_1977,1561.769116
Africa,Sierra Leone,gdpPercap_1977,1348.285159
Africa,Somalia,gdpPercap_1977,1450.992513
Africa,South Africa,gdpPercap_1977,8028.651439
Africa,Sudan,gdpPercap_1977,2202.988423
Africa,Swaziland,gdpPercap_1977,3781.410618
Africa,Tanzania,gdpPercap_1977,962.4922932
Africa,Togo,gdpPercap_1977,1532.776998
Africa,Tunisia,gdpPercap_1977,3120.876811
Africa,Uganda,gdpPercap_1977,843.7331372
Africa,Zambia,gdpPercap_1977,1588.688299
Africa,Zimbabwe,gdpPercap_1977,685.5876821
Americas,Argentina,gdpPercap_1977,10079.02674
Americas,Bolivia,gdpPercap_1977,3548.097832
Americas,Brazil,gdpPercap_1977,6660.118654
Americas,Canada,gdpPercap_1977,22090.88306
Americas,Chile,gdpPercap_1977,4756.763836
Americas,Colombia,gdpPercap_1977,3815.80787
Americas,Costa Rica,gdpPercap_1977,5926.876967
Americas,Cuba,gdpPercap_1977,6380.494966
Americas,Dominican Republic,gdpPercap_1977,2681.9889
Americas,Ecuador,gdpPercap_1977,6679.62326
Americas,El Salvador,gdpPercap_1977,5138.922374
Americas,Guatemala,gdpPercap_1977,4879.992748
Americas,Haiti,gdpPercap_1977,1874.298931
Americas,Honduras,gdpPercap_1977,3203.208066
Americas,Jamaica,gdpPercap_1977,6650.195573
Americas,Mexico,gdpPercap_1977,7674.929108
Americas,Nicaragua,gdpPercap_1977,5486.371089
Americas,Panama,gdpPercap_1977,5351.912144
Americas,Paraguay,gdpPercap_1977,3248.373311
Americas,Peru,gdpPercap_1977,6281.290855
Americas,Puerto Rico,gdpPercap_1977,9770.524921
Americas,Trinidad and Tobago,gdpPercap_1977,7899.554209
Americas,United States,gdpPercap_1977,24072.63213
Americas,Uruguay,gdpPercap_1977,6504.339663
Americas,Venezuela,gdpPercap_1977,13143.95095
Asia,Afghanistan,gdpPercap_1977,786.11336
Asia,Bahrain,gdpPercap_1977,19340.10196
Asia,Bangladesh,gdpPercap_1977,659.8772322
Asia,Cambodia,gdpPercap_1977,524.9721832
Asia,China,gdpPercap_1977,741.2374699
Asia,Hong Kong China,gdpPercap_1977,11186.14125
Asia,India,gdpPercap_1977,813.337323
Asia,Indonesia,gdpPercap_1977,1382.702056
Asia,Iran,gdpPercap_1977,11888.59508
Asia,Iraq,gdpPercap_1977,14688.23507
Asia,Israel,gdpPercap_1977,13306.61921
Asia,Japan,gdpPercap_1977,16610.37701
Asia,Jordan,gdpPercap_1977,2852.351568
Asia,Korea Dem. Rep.,gdpPercap_1977,4106.301249
Asia,Korea Rep.,gdpPercap_1977,4657.22102
Asia,Kuwait,gdpPercap_1977,59265.47714
Asia,Lebanon,gdpPercap_1977,8659.696836
Asia,Malaysia,gdpPercap_1977,3827.921571
Asia,Mongolia,gdpPercap_1977,1647.511665
Asia,Myanmar,gdpPercap_1977,371
Asia,Nepal,gdpPercap_1977,694.1124398
Asia,Oman,gdpPercap_1977,11848.34392
Asia,Pakistan,gdpPercap_1977,1175.921193
Asia,Philippines,gdpPercap_1977,2373.204287
Asia,Saudi Arabia,gdpPercap_1977,34167.7626
Asia,Singapore,gdpPercap_1977,11210.08948
Asia,Sri Lanka,gdpPercap_1977,1348.775651
Asia,Syria,gdpPercap_1977,3195.484582
Asia,Taiwan,gdpPercap_1977,5596.519826
Asia,Thailand,gdpPercap_1977,1961.224635
Asia,Vietnam,gdpPercap_1977,713.5371196
Asia,West Bank and Gaza,gdpPercap_1977,3682.831494
Asia,Yemen Rep.,gdpPercap_1977,1829.765177
Europe,Albania,gdpPercap_1977,3533.00391
Europe,Austria,gdpPercap_1977,19749.4223
Europe,Belgium,gdpPercap_1977,19117.97448
Europe,Bosnia and Herzegovina,gdpPercap_1977,3528.481305
Europe,Bulgaria,gdpPercap_1977,7612.240438
Europe,Croatia,gdpPercap_1977,11305.38517
Europe,Czech Republic,gdpPercap_1977,14800.16062
Europe,Denmark,gdpPercap_1977,20422.9015
Europe,Finland,gdpPercap_1977,15605.42283
Europe,France,gdpPercap_1977,18292.63514
Europe,Germany,gdpPercap_1977,20512.92123
Europe,Greece,gdpPercap_1977,14195.52428
Europe,Hungary,gdpPercap_1977,11674.83737
Europe,Iceland,gdpPercap_1977,19654.96247
Europe,Ireland,gdpPercap_1977,11150.98113
Europe,Italy,gdpPercap_1977,14255.98475
Europe,Montenegro,gdpPercap_1977,9595.929905
Europe,Netherlands,gdpPercap_1977,21209.0592
Europe,Norway,gdpPercap_1977,23311.34939
Europe,Poland,gdpPercap_1977,9508.141454
Europe,Portugal,gdpPercap_1977,10172.48572
Europe,Romania,gdpPercap_1977,9356.39724
Europe,Serbia,gdpPercap_1977,12980.66956
Europe,Slovak Republic,gdpPercap_1977,10922.66404
Europe,Slovenia,gdpPercap_1977,15277.03017
Europe,Spain,gdpPercap_1977,13236.92117
Europe,Sweden,gdpPercap_1977,18855.72521
Europe,Switzerland,gdpPercap_1977,26982.29052
Europe,Turkey,gdpPercap_1977,4269.122326
Europe,United Kingdom,gdpPercap_1977,17428.74846
Oceania,Australia,gdpPercap_1977,18334.19751
Oceania,New Zealand,gdpPercap_1977,16233.7177
Africa,Algeria,gdpPercap_1982,5745.160213
Africa,Angola,gdpPercap_1982,2756.953672
Africa,Benin,gdpPercap_1982,1277.897616
Africa,Botswana,gdpPercap_1982,4551.14215
Africa,Burkina Faso,gdpPercap_1982,807.1985855
Africa,Burundi,gdpPercap_1982,559.603231
Africa,Cameroon,gdpPercap_1982,2367.983282
Africa,Central African Republic,gdpPercap_1982,956.7529907
Africa,Chad,gdpPercap_1982,797.9081006
Africa,Comoros,gdpPercap_1982,1267.100083
Africa,Congo Dem. Rep.,gdpPercap_1982,673.7478181
Africa,Congo Rep.,gdpPercap_1982,4879.507522
Africa,Cote d'Ivoire,gdpPercap_1982,2602.710169
Africa,Djibouti,gdpPercap_1982,2879.468067
Africa,Egypt,gdpPercap_1982,3503.729636
Africa,Equatorial Guinea,gdpPercap_1982,927.8253427
Africa,Eritrea,gdpPercap_1982,524.8758493
Africa,Ethiopia,gdpPercap_1982,577.8607471
Africa,Gabon,gdpPercap_1982,15113.36194
Africa,Gambia,gdpPercap_1982,835.8096108
Africa,Ghana,gdpPercap_1982,876.032569
Africa,Guinea,gdpPercap_1982,857.2503577
Africa,Guinea-Bissau,gdpPercap_1982,838.1239671
Africa,Kenya,gdpPercap_1982,1348.225791
Africa,Lesotho,gdpPercap_1982,797.2631074
Africa,Liberia,gdpPercap_1982,572.1995694
Africa,Libya,gdpPercap_1982,17364.27538
Africa,Madagascar,gdpPercap_1982,1302.878658
Africa,Malawi,gdpPercap_1982,632.8039209
Africa,Mali,gdpPercap_1982,618.0140641
Africa,Mauritania,gdpPercap_1982,1481.150189
Africa,Mauritius,gdpPercap_1982,3688.037739
Africa,Morocco,gdpPercap_1982,2702.620356
Africa,Mozambique,gdpPercap_1982,462.2114149
Africa,Namibia,gdpPercap_1982,4191.100511
Africa,Niger,gdpPercap_1982,909.7221354
Africa,Nigeria,gdpPercap_1982,1576.97375
Africa,Reunion,gdpPercap_1982,5267.219353
Africa,Rwanda,gdpPercap_1982,881.5706467
Africa,Sao Tome and Principe,gdpPercap_1982,1890.218117
Africa,Senegal,gdpPercap_1982,1518.479984
Africa,Sierra Leone,gdpPercap_1982,1465.010784
Africa,Somalia,gdpPercap_1982,1176.807031
Africa,South Africa,gdpPercap_1982,8568.266228
Africa,Sudan,gdpPercap_1982,1895.544073
Africa,Swaziland,gdpPercap_1982,3895.384018
Africa,Tanzania,gdpPercap_1982,874.2426069
Africa,Togo,gdpPercap_1982,1344.577953
Africa,Tunisia,gdpPercap_1982,3560.233174
Africa,Uganda,gdpPercap_1982,682.2662268
Africa,Zambia,gdpPercap_1982,1408.678565
Africa,Zimbabwe,gdpPercap_1982,788.8550411
Americas,Argentina,gdpPercap_1982,8997.897412
Americas,Bolivia,gdpPercap_1982,3156.510452
Americas,Brazil,gdpPercap_1982,7030.835878
Americas,Canada,gdpPercap_1982,22898.79214
Americas,Chile,gdpPercap_1982,5095.665738
Americas,Colombia,gdpPercap_1982,4397.575659
Americas,Costa Rica,gdpPercap_1982,5262.734751
Americas,Cuba,gdpPercap_1982,7316.918107
Americas,Dominican Republic,gdpPercap_1982,2861.092386
Americas,Ecuador,gdpPercap_1982,7213.791267
Americas,El Salvador,gdpPercap_1982,4098.344175
Americas,Guatemala,gdpPercap_1982,4820.49479
Americas,Haiti,gdpPercap_1982,2011.159549
Americas,Honduras,gdpPercap_1982,3121.760794
Americas,Jamaica,gdpPercap_1982,6068.05135
Americas,Mexico,gdpPercap_1982,9611.147541
Americas,Nicaragua,gdpPercap_1982,3470.338156
Americas,Panama,gdpPercap_1982,7009.601598
Americas,Paraguay,gdpPercap_1982,4258.503604
Americas,Peru,gdpPercap_1982,6434.501797
Americas,Puerto Rico,gdpPercap_1982,10330.98915
Americas,Trinidad and Tobago,gdpPercap_1982,9119.528607
Americas,United States,gdpPercap_1982,25009.55914
Americas,Uruguay,gdpPercap_1982,6920.223051
Americas,Venezuela,gdpPercap_1982,11152.41011
Asia,Afghanistan,gdpPercap_1982,978.0114388
Asia,Bahrain,gdpPercap_1982,19211.14731
Asia,Bangladesh,gdpPercap_1982,676.9818656
Asia,Cambodia,gdpPercap_1982,624.4754784
Asia,China,gdpPercap_1982,962.4213805
Asia,Hong Kong China,gdpPercap_1982,14560.53051
Asia,India,gdpPercap_1982,855.7235377
Asia,Indonesia,gdpPercap_1982,1516.872988
Asia,Iran,gdpPercap_1982,7608.334602
Asia,Iraq,gdpPercap_1982,14517.90711
Asia,Israel,gdpPercap_1982,15367.0292
Asia,Japan,gdpPercap_1982,19384.10571
Asia,Jordan,gdpPercap_1982,4161.415959
Asia,Korea Dem. Rep.,gdpPercap_1982,4106.525293
Asia,Korea Rep.,gdpPercap_1982,5622.942464
Asia,Kuwait,gdpPercap_1982,31354.03573
Asia,Lebanon,gdpPercap_1982,7640.519521
Asia,Malaysia,gdpPercap_1982,4920.355951
Asia,Mongolia,gdpPercap_1982,2000.603139
Asia,Myanmar,gdpPercap_1982,424
Asia,Nepal,gdpPercap_1982,718.3730947
Asia,Oman,gdpPercap_1982,12954.79101
Asia,Pakistan,gdpPercap_1982,1443.429832
Asia,Philippines,gdpPercap_1982,2603.273765
Asia,Saudi Arabia,gdpPercap_1982,33693.17525
Asia,Singapore,gdpPercap_1982,15169.16112
Asia,Sri Lanka,gdpPercap_1982,1648.079789
Asia,Syria,gdpPercap_1982,3761.837715
Asia,Taiwan,gdpPercap_1982,7426.354774
Asia,Thailand,gdpPercap_1982,2393.219781
Asia,Vietnam,gdpPercap_1982,707.2357863
Asia,West Bank and Gaza,gdpPercap_1982,4336.032082
Asia,Yemen Rep.,gdpPercap_1982,1977.55701
Europe,Albania,gdpPercap_1982,3630.880722
Europe,Austria,gdpPercap_1982,21597.08362
Europe,Belgium,gdpPercap_1982,20979.84589
Europe,Bosnia and Herzegovina,gdpPercap_1982,4126.613157
Europe,Bulgaria,gdpPercap_1982,8224.191647
Europe,Croatia,gdpPercap_1982,13221.82184
Europe,Czech Republic,gdpPercap_1982,15377.22855
Europe,Denmark,gdpPercap_1982,21688.04048
Europe,Finland,gdpPercap_1982,18533.15761
Europe,France,gdpPercap_1982,20293.89746
Europe,Germany,gdpPercap_1982,22031.53274
Europe,Greece,gdpPercap_1982,15268.42089
Europe,Hungary,gdpPercap_1982,12545.99066
Europe,Iceland,gdpPercap_1982,23269.6075
Europe,Ireland,gdpPercap_1982,12618.32141
Europe,Italy,gdpPercap_1982,16537.4835
Europe,Montenegro,gdpPercap_1982,11222.58762
Europe,Netherlands,gdpPercap_1982,21399.46046
Europe,Norway,gdpPercap_1982,26298.63531
Europe,Poland,gdpPercap_1982,8451.531004
Europe,Portugal,gdpPercap_1982,11753.84291
Europe,Romania,gdpPercap_1982,9605.314053
Europe,Serbia,gdpPercap_1982,15181.0927
Europe,Slovak Republic,gdpPercap_1982,11348.54585
Europe,Slovenia,gdpPercap_1982,17866.72175
Europe,Spain,gdpPercap_1982,13926.16997
Europe,Sweden,gdpPercap_1982,20667.38125
Europe,Switzerland,gdpPercap_1982,28397.71512
Europe,Turkey,gdpPercap_1982,4241.356344
Europe,United Kingdom,gdpPercap_1982,18232.42452
Oceania,Australia,gdpPercap_1982,19477.00928
Oceania,New Zealand,gdpPercap_1982,17632.4104
Africa,Algeria,gdpPercap_1987,5681.358539
Africa,Angola,gdpPercap_1987,2430.208311
Africa,Benin,gdpPercap_1987,1225.85601
Africa,Botswana,gdpPercap_1987,6205.88385
Africa,Burkina Faso,gdpPercap_1987,912.0631417
Africa,Burundi,gdpPercap_1987,621.8188189
Africa,Cameroon,gdpPercap_1987,2602.664206
Africa,Central African Republic,gdpPercap_1987,844.8763504
Africa,Chad,gdpPercap_1987,952.386129
Africa,Comoros,gdpPercap_1987,1315.980812
Africa,Congo Dem. Rep.,gdpPercap_1987,672.774812
Africa,Congo Rep.,gdpPercap_1987,4201.194937
Africa,Cote d'Ivoire,gdpPercap_1987,2156.956069
Africa,Djibouti,gdpPercap_1987,2880.102568
Africa,Egypt,gdpPercap_1987,3885.46071
Africa,Equatorial Guinea,gdpPercap_1987,966.8968149
Africa,Eritrea,gdpPercap_1987,521.1341333
Africa,Ethiopia,gdpPercap_1987,573.7413142
Africa,Gabon,gdpPercap_1987,11864.40844
Africa,Gambia,gdpPercap_1987,611.6588611
Africa,Ghana,gdpPercap_1987,847.0061135
Africa,Guinea,gdpPercap_1987,805.5724718
Africa,Guinea-Bissau,gdpPercap_1987,736.4153921
Africa,Kenya,gdpPercap_1987,1361.936856
Africa,Lesotho,gdpPercap_1987,773.9932141
Africa,Liberia,gdpPercap_1987,506.1138573
Africa,Libya,gdpPercap_1987,11770.5898
Africa,Madagascar,gdpPercap_1987,1155.441948
Africa,Malawi,gdpPercap_1987,635.5173634
Africa,Mali,gdpPercap_1987,684.1715576
Africa,Mauritania,gdpPercap_1987,1421.603576
Africa,Mauritius,gdpPercap_1987,4783.586903
Africa,Morocco,gdpPercap_1987,2755.046991
Africa,Mozambique,gdpPercap_1987,389.8761846
Africa,Namibia,gdpPercap_1987,3693.731337
Africa,Niger,gdpPercap_1987,668.3000228
Africa,Nigeria,gdpPercap_1987,1385.029563
Africa,Reunion,gdpPercap_1987,5303.377488
Africa,Rwanda,gdpPercap_1987,847.991217
Africa,Sao Tome and Principe,gdpPercap_1987,1516.525457
Africa,Senegal,gdpPercap_1987,1441.72072
Africa,Sierra Leone,gdpPercap_1987,1294.447788
Africa,Somalia,gdpPercap_1987,1093.244963
Africa,South Africa,gdpPercap_1987,7825.823398
Africa,Sudan,gdpPercap_1987,1507.819159
Africa,Swaziland,gdpPercap_1987,3984.839812
Africa,Tanzania,gdpPercap_1987,831.8220794
Africa,Togo,gdpPercap_1987,1202.201361
Africa,Tunisia,gdpPercap_1987,3810.419296
Africa,Uganda,gdpPercap_1987,617.7244065
Africa,Zambia,gdpPercap_1987,1213.315116
